cue_x,cue_y,one_x,one_y,two_x,two_y,speed,vspin,hspin
0.1756300321846385,0.28454008291939453,0.53937618196907,1.855060018958044,0.8538093239832153,0.4406747713130864,1.4,0.10000000000000009,-0.2
0.3689841380098433,0.2299309456030498,0.035306191560868685,1.8489473733853645,0.6064890954611448,1.0426989358820835,2.45,0.5,0.09999999999999998
0.10055592616173424,0.7782808726269754,0.8436368834597683,1.526626329046639,0.8437110012663545,1.0654429250387976,1.55,0.0,-0.1
0.218566644221354,0.18493675431605405,0.6948272459693133,1.7088327727333996,0.1837587330082865,0.829082408891976,2.45,-0.09999999999999998,0.09999999999999998
0.055008789369034625,0.6786384072276821,0.20716316638090176,0.150856448591182,0.9102960383435175,0.39999812655977074,1.55,-0.09999999999999998,-0.2
0.4619037650590345,0.5849528862139988,0.18104837732487375,1.9353370402285095,0.33841968036466513,1.7254279081622654,1.8499999999999999,-0.4,-0.1
0.22453852432455393,0.4890228189600788,0.5622963788696602,0.4735434562407488,0.05577226667727472,1.5736810926200304,2.9,0.0,0.09999999999999998
0.13115243280735872,0.4742751968022431,0.6194070443156843,0.03212315042845288,0.1814850025474766,0.15670816391610923,1.7,-0.09999999999999998,0.0
0.0401726234822418,0.5574132137743012,0.8111033063133738,1.9193352992394535,0.24579576401000044,0.27366206797319725,1.55,0.0,0.0
0.10582463357814118,0.5919061661168262,0.6581926587394215,0.42440810139728113,0.6765015243115593,1.0546776661893116,1.4,-0.3,-0.2
0.24230304503112277,0.278193610973608,0.12420480387377342,1.4216094621958584,0.8578545916362598,1.0916671897744892,1.55,0.0,0.0
0.030684051038033518,0.6421440480279073,0.9227770946533126,0.23701835851401962,0.4106760583640433,0.7856705160122439,1.55,0.0,0.19999999999999996
0.4654523671271328,0.8115362195584503,0.7795209940467498,1.6236465865972516,0.09805829925281395,0.9210470250359658,1.7,0.30000000000000004,0.0
0.26982553523070185,0.1349778086877761,0.7671022590973369,0.9717778317064302,0.40758442015393914,1.946177170771226,2.6,0.20000000000000007,0.09999999999999998
0.2279628885000127,0.7263892476382324,0.5080594184647518,0.1582735006364799,0.6515596372369751,1.0459827791718999,1.25,-0.4,-0.2
0.21033454566538762,0.45037038723467915,0.84979633431054,0.3236723561766491,0.39439539902912896,0.6843720974131372,1.25,0.10000000000000009,0.19999999999999996
0.2947613145792146,0.24905995872855838,0.7327127116415074,1.0881535290883306,0.4027333807155543,0.95045454099793,2.0,-0.4,0.19999999999999996
0.07930053212141251,0.6444434583013255,0.38985288005641566,0.49749416990060896,0.4252987268815124,1.8490973395791246,1.7,-0.3,0.0
0.21021963425339057,0.04178689316165686,0.5917469335533688,1.5770159042887122,0.034908713284929054,0.8967931914883158,1.55,0.0,0.3
0.3659021529776093,0.760564300810041,0.2706179172036018,0.2896108449808215,0.4186471315957163,1.072566036946127,1.55,0.0,-0.2
0.1034284221542247,0.037163660919211326,0.5453198097456918,1.3640975205229655,0.9268309324072852,0.935486487041302,1.55,0.0,0.0
0.11925908442972001,0.2979803741785284,0.7557626220490353,0.07866357049098119,0.29047198428768717,1.0514630128413371,1.7,0.4,0.3
0.21188751738809739,0.60552561278365,0.7285406944596141,0.6013434456270885,0.2619843247933966,0.132766965726952,1.25,0.20000000000000007,0.0
0.181291779343217,0.5086981718774984,0.8123255047958859,0.8353194027831781,0.2243403649564199,0.18069507629997222,1.55,0.0,0.0
0.2989006780527977,0.7022261169641537,0.6959677674860737,1.4341521696796824,0.16211305691021957,1.629543323814657,2.0,0.4,0.19999999999999996
0.35654719097691023,0.8197534994733146,0.17983455693953387,1.7939925124939193,0.842762774126163,1.1257951136940292,0.65,0.0,0.0
0.4086066945606623,0.10958088582492408,0.10458450589478831,1.34613367933275,0.18800826532351417,1.7694349803489595,2.15,0.10000000000000009,0.0
0.06294003936739795,0.9307364629628169,0.5934055891035611,1.4043421476457925,0.4620982462990736,0.6502079029519465,1.55,-0.19999999999999996,0.0
0.24395860984502676,0.8330740140687247,0.43098773516282307,1.742421720548109,0.6186008298747138,1.9225614418458907,2.3,0.0,0.19999999999999996
0.261716311786429,0.8717175106931029,0.45183845206883094,0.18731651808103297,0.6486878250038066,1.4961770424513816,1.4,0.10000000000000009,0.3
0.1498189568913311,0.36581104088005506,0.4156569113544074,1.3901842111876224,0.2611804068522288,1.5771789817454405,2.45,-0.4,0.0
0.14558679235915187,0.5827525093117805,0.44654671528588025,1.4715947390921074,0.9557059869786994,0.4358208571508473,2.3,-0.19999999999999996,0.0
0.2834302123305798,0.3683050356750905,0.9104953497685253,1.2683146827614873,0.08127832916176979,1.4923856260571364,1.55,-0.3,-0.3
0.24182951253340007,0.5443028980695096,0.37959097865531805,0.1647804657909923,0.6615301954583895,0.498172877788856,1.8499999999999999,0.10000000000000009,0.19999999999999996
0.05126483014389019,0.2845560534405195,0.6514937417183078,0.25230611027359207,0.7292468232596789,0.9926217835232536,1.1,0.0,0.0
0.18684878461431986,0.60065798391989,0.7224606942972807,1.6531661639221933,0.7821594451364714,1.0950419124429502,2.0,-0.09999999999999998,0.0
0.21359037651496385,0.06367349923266814,0.5480285985947212,1.0729170336439764,0.0909336548414364,1.4758489671564858,1.8499999999999999,-0.5,0.0
0.0678475915372671,0.7948753991691176,0.7556628842480222,1.1292508407934414,0.49204415791001593,0.91051720809524,2.0,0.0,-0.1
0.21401444507844672,0.7948332444779066,0.2763828177035281,1.3507482959721164,0.6556035047001959,0.16440512867338758,3.1999999999999997,0.30000000000000004,0.0
0.34196672960108293,0.47398458148451506,0.814748305289746,0.6446191937779694,0.6144356908773808,1.820804410384785,2.45,-0.09999999999999998,-0.2
0.19900765750438595,0.8174371322799168,0.20352779539187696,0.4081993687232178,0.7611022896620376,0.8846435912205812,1.8499999999999999,-0.09999999999999998,0.0
0.036829949407773725,0.45253094775025576,0.34769135734386336,0.21965663417229953,0.6438265231969813,0.7714369445160827,1.4,-0.3,0.0
0.28902590712269444,0.6419346903120092,0.13934401088435777,1.5080937371162835,0.597436638080614,0.23244398536940286,2.3,0.5,0.09999999999999998
0.21911765379200573,0.5045329599266618,0.6674763350755171,1.4982368315269234,0.8417160689492265,1.8856271464304581,1.55,0.0,0.0
0.10502476308136716,0.3653890150298009,0.5141005310020188,0.26270106055142406,0.8755468670696557,0.7699438859006824,1.7,-0.19999999999999996,0.0
0.41107319818429044,0.09286261064395282,0.7286062400065976,0.9403598119795828,0.5912495191235894,1.2584051770326425,3.1999999999999997,0.0,0.09999999999999998
0.22210772535021145,0.46946071638896225,0.418809848272961,1.798568686066619,0.7869606152716894,0.24055001646870772,1.4,0.0,-0.3
0.25518282926571795,0.42064678213258266,0.22021020531142715,1.7889582291458823,0.4119960425319437,0.6972441278509095,1.4,0.0,0.09999999999999998
0.0358654679085581,0.5707990842235869,0.40355976889336337,0.8834741777163932,0.04322841158111065,1.5823516250574587,1.25,0.20000000000000007,0.0
0.08426893490623577,0.8382164113073666,0.3740192792228508,1.860444038166957,0.9227457352201708,1.5193529159242618,1.55,0.0,-0.3
0.03176455702304995,0.43612725220689863,0.5121470528766084,1.3626992832546472,0.4396122411902304,1.806639032186039,1.55,0.10000000000000009,-0.2
0.46387617354035127,0.11752182961446969,0.5207726782713376,0.8819591057282268,0.5871105197157348,1.8793195908219607,1.1,0.0,0.0
0.12223535821621549,0.2860033687956087,0.2983750454617536,1.4350245311888523,0.6559380844899148,1.5144245984483797,1.25,-0.19999999999999996,0.19999999999999996
0.2242821691833812,0.22002515196688394,0.3975682323843885,1.0148103372069512,0.941146920377099,1.780726467059315,1.7,0.20000000000000007,0.0
0.34950151815377883,0.8405629306711755,0.36247558966948284,1.273499637508343,0.7836125770807518,1.7788655098168389,1.55,0.20000000000000007,0.0
0.43271213574281714,0.38346688726217165,0.5679596647720951,1.2506526856099256,0.8947810110426905,0.7107414193173552,2.0,0.0,0.0
0.45405624477243695,0.19004004948658348,0.6459279870369385,1.270541432793225,0.4023553540743348,1.2171716713805225,2.9,0.0,0.0
0.31391445878771945,0.33177557021796306,0.643759927624138,0.5032801702981856,0.9148966181454053,0.6979396721640998,2.3,0.10000000000000009,-0.2
0.15220615823863373,0.20910507100632836,0.32362108717792704,1.3361613470906644,0.7481507592495273,1.589952841860171,2.15,-0.19999999999999996,0.0
0.2036411463284557,0.03164387926283669,0.6066150808165585,1.602995818383871,0.0970902043352048,1.4575762260163423,1.25,0.0,0.0
0.1799503344119187,0.046143666394305144,0.529820880616701,1.8281980547203023,0.8391757378230985,0.5807272057312511,1.7,0.0,-0.3
0.03840054229686221,0.2234940764889911,0.3747970557411213,1.1621603082651397,0.6270205197282819,1.7968959235032178,1.1,0.0,0.0
0.2616398444610625,0.5345352139494942,0.8476527680790864,1.5840496463400076,0.80265452695566,1.8351984434246964,1.55,0.0,0.0
0.07410959675786168,0.6380569699339718,0.6239939631888927,1.843318862570934,0.19225815079686634,1.4612318768475943,1.8499999999999999,0.0,0.0
0.1833315825940614,0.6825912426635354,0.06536829719273109,1.384549322120284,0.7560998853389922,1.6022969227047386,1.55,0.20000000000000007,-0.3
0.4303334817653502,0.27653225244499496,0.12479812838088489,1.7537316176901208,0.8536099361437511,1.1373876947534007,0.95,0.0,0.0
0.18937428447498103,0.5057224870303834,0.30077406863679956,1.5906942396202877,0.6662229698153804,0.9937881215490216,1.55,-0.4,0.0
0.31908332307497933,0.8608459890456188,0.47202832178010984,1.7250935165913854,0.5526609517862803,1.4628786711949888,1.25,-0.19999999999999996,0.09999999999999998
0.2856473797948856,0.25697922089083997,0.7846272423818227,1.040897104885404,0.6569172970222932,0.36929486286516494,1.25,-0.4,0.3
0.221953777824932,0.6105961696247709,0.6811747060305041,1.674735912941585,0.10951367285577822,1.690034993399155,1.55,-0.3,0.0
0.0438138191955479,0.6904729937934018,0.9443046596913139,1.1500985018118064,0.7607734305688577,0.17566931561904647,2.15,-0.3,0.0
0.0560541703443061,0.1611961385871543,0.19263921055126193,1.1990717368049908,0.8584894395392697,0.5208579109084875,1.7,-0.5,0.0
0.46472365086947504,0.20022528541414825,0.5198124831121608,1.154060088150115,0.6451560153131248,0.3869611826237655,2.3,0.20000000000000007,0.0
0.04610473887011589,0.47352835952051475,0.6938811343795739,0.25123096239084874,0.4420260201764734,1.152736705024828,1.7,-0.09999999999999998,0.0
0.20823371566740878,0.45635104791830916,0.7574816234854952,1.9434585850372705,0.4761620177816953,0.2138681700526587,1.1,-0.09999999999999998,0.0
0.11932454727951623,0.6368477934406831,0.5998792018531143,1.4285729698312195,0.7104897681741821,1.8387360500892849,2.0,-0.19999999999999996,0.0
0.2357927872092041,0.5460549390289979,0.10879906528758626,0.24077501994450512,0.6459411650323248,0.6001731294739202,1.55,-0.3,0.0
0.1469232613227366,0.890108825281864,0.5300200947883483,1.125016774802105,0.4163416367154357,1.5383634308698333,2.3,-0.3,-0.2
0.06064091623533793,0.5158139622826413,0.4833734782546844,0.614377076080783,0.9499089609530069,1.5322708574740531,1.8499999999999999,-0.19999999999999996,0.0
0.05330962748594638,0.6915817435319086,0.4470026017901846,0.19986136200495422,0.226943117008908,1.2966937805727186,1.55,0.30000000000000004,0.0
0.4433533168212311,0.6570070024154737,0.6934707070354799,1.7552134949091145,0.9189066025062798,0.8401899822732383,2.0,0.0,-0.1
0.24382583984490627,0.16706491128135678,0.7700281755893297,0.2662346309510026,0.24106770367883598,0.7962405529495997,1.4,0.10000000000000009,-0.2
0.20732118281012038,0.937957823171257,0.5579915128007524,1.8673588522915558,0.8976080154321162,1.521888219373856,1.55,0.10000000000000009,-0.2
0.17951591134385653,0.8438522376620209,0.35628612492731543,0.12104342033054408,0.9035363454905424,0.34500368793554814,2.15,0.0,0.3
0.4636761737645909,0.9588005653347671,0.22746118706597004,1.6469221580644744,0.07340435641804006,0.07294992546890672,1.55,0.0,0.0
0.25434791445607974,0.7503133612960564,0.7859586527141501,1.6650848410123718,0.13988143257578664,0.3313569002253531,2.45,0.5,-0.1
0.3412519384568976,0.8286793059194213,0.043508437825386305,1.5209727064204712,0.9559181527275868,1.5293712681003406,1.7,-0.5,0.09999999999999998
0.08778358536792182,0.8853546536885872,0.7542832604567284,1.4089333603628689,0.5677461225260516,0.4536534381636138,1.55,-0.5,-0.3
0.3474586530009901,0.02948529294465544,0.46433851266056436,0.6935431898072162,0.5851703831426429,1.6051300967262758,1.7,0.0,0.0
0.20351257734308073,0.23432411825225888,0.37729773615277407,0.528132918916979,0.44280565096617464,1.5094889814927694,1.7,0.5,0.0
0.24434785579243443,0.6918185474496461,0.23233437299884913,1.7074363603529943,0.644176772748834,0.9672310648730503,2.45,0.20000000000000007,0.19999999999999996
0.06551533068094245,0.4026268254655268,0.1476650611272977,1.6011238850346505,0.23967854216981338,0.6460321352335722,1.8499999999999999,0.0,0.0
0.35826533069305416,0.17256301939069282,0.4522945949869953,1.472308402790919,0.7061136514455836,0.3747989089070432,1.25,0.0,-0.2
0.19004394039284045,0.3807932682167889,0.22674812395610686,1.316268312058275,0.6514327912563723,0.7783911682906522,1.7,0.30000000000000004,-0.3
0.02909648306047585,0.8460704348190463,0.899488586006191,0.8790916348908232,0.7695981254775816,0.42336306446872357,1.55,-0.19999999999999996,-0.2
0.16843696110368053,0.5728701228193647,0.8449781900760223,0.32806495999986235,0.40021512634852513,1.6227921078239294,1.55,0.0,0.3
0.39454000217393304,0.17570024390298253,0.5308921715638276,1.2131732084686917,0.8380714077744377,0.9245426458781093,2.45,0.20000000000000007,0.0
0.08044242825226308,0.3028782539553293,0.1702815535331043,0.6657778849876506,0.10289533307467233,1.683006909481394,1.1,0.0,0.0
0.1834791176625038,0.16441640992416465,0.5949991647111679,1.4356143600895765,0.11003827818303898,0.7335471948661053,1.4,-0.09999999999999998,0.0
0.04764190959891146,0.2744749396769988,0.7767328366954861,1.1929788416564928,0.18634282488570572,1.475327866772044,1.55,0.10000000000000009,-0.3
0.4443993735936229,0.48495551045904195,0.5368823691392424,0.2224343326497657,0.7185609441909443,0.8002268021575406,2.0,0.0,-0.3
0.3441320185144047,0.48477930009426873,0.9076164795041077,1.0969379271549677,0.9526250822287208,0.35984777691883546,1.8499999999999999,0.0,0.0
0.3575574913988472,0.6531759909958512,0.06804710187308616,1.138478139098458,0.7974513950414434,0.9022530290871544,1.7,-0.3,0.19999999999999996
0.06675001530698049,0.8641677445798931,0.5397170876850537,1.449568387773983,0.8296246682965529,0.9190045078785573,2.0,-0.5,0.0
0.13257319674841678,0.8926919039849951,0.5016949592987234,1.1284410615559872,0.10914828948875659,0.25308694772083506,1.55,0.0,0.09999999999999998
0.4217828187738962,0.7900411458812163,0.3996504313971699,1.73162602788294,0.9532123724387619,1.7232142916494952,0.8,0.0,0.0
0.13803142327614054,0.7374918790791973,0.16019059557959794,0.10406950189011765,0.26790791907737527,1.0699138565723891,1.1,-0.4,0.0
0.4555018813439754,0.8807459989960136,0.10327162414493478,0.869393506366564,0.8317362322561164,0.8918847494239076,1.8499999999999999,0.0,-0.1
0.42949652650864895,0.5429465243442056,0.5033238999907517,1.6623988341263904,0.7414107186372265,1.5276657680024945,2.15,0.30000000000000004,0.0
0.10122210444948081,0.45041312518560317,0.5575951644656114,1.6404866282923432,0.5971015360666286,0.194575079740635,1.7,0.10000000000000009,0.0
0.39332357299739246,0.17660294845213542,0.4928960095690607,1.0710596301310202,0.8536090204177277,0.06713141563874078,2.0,0.20000000000000007,-0.3
0.25108595830983205,0.38863223921048046,0.6532075601320078,0.6124303434349835,0.7682221723721794,1.332341343737773,2.6,0.10000000000000009,-0.2
0.15555632902694738,0.7934048106157189,0.04055323771996806,1.759437539621542,0.7783573692526546,0.2843266032675609,1.8499999999999999,0.20000000000000007,-0.3
0.3289258478363409,0.6183792857141964,0.7568470377601765,0.6334990999626507,0.24456898586495365,1.3279263611169578,2.0,0.0,0.0
0.3584467287063232,0.704822059475451,0.7479600043100028,0.07834213424062011,0.6470433201181156,1.7095083266447952,1.55,0.0,-0.3
0.04943270952370489,0.16855761823655124,0.16991978515028483,1.914113332285659,0.4704894400892579,1.1827598658311294,1.7,-0.09999999999999998,0.19999999999999996
0.07803466529269615,0.3355982085188713,0.412365232397507,1.2250325507235942,0.41776680171187824,0.42908698846205107,2.0,0.30000000000000004,-0.2
0.42975707181614714,0.405282803900284,0.19990279998987534,1.3332469003782668,0.5386095799504299,0.6431017081551242,2.0,-0.5,0.0
0.2743221888796534,0.8186998434800137,0.6798260570318863,1.4744730600828282,0.2899948697163566,0.5375305846401005,1.8499999999999999,-0.5,0.0
0.05251420735391387,0.6642957507330066,0.8630238413621566,1.2669489404772887,0.4984995219979121,1.8542067236041273,1.55,0.10000000000000009,0.0
0.4638145884777898,0.8919170663671431,0.7826096495225598,0.8194854032317028,0.6240119991340554,1.598147048114178,2.45,0.0,-0.1
0.2797707029434196,0.4977753727573972,0.9253692308125077,1.9131727509022984,0.17697123415905036,0.0940833701577957,2.15,0.0,0.0
0.05848188369436885,0.7106540783833241,0.5650999925402073,1.8655185972037724,0.7806085643857178,0.08258585912998699,1.4,0.0,0.0
0.2599045459649165,0.5028153279442914,0.12043388613066842,0.9362281911807302,0.030960359163474144,0.19844743113966093,1.55,0.0,0.0
0.3067983624212518,0.4640212454727021,0.11968967894156339,0.15703823725022062,0.164993130508729,0.8843882933805332,1.7,-0.5,0.0
0.08978062904473114,0.4659347371909841,0.6608613076071922,1.4295629031058934,0.10839465887910221,0.7967943639632276,1.7,-0.5,0.0
0.1534933213291011,0.5922308473115394,0.6122050631849161,1.1161103430452517,0.7017402308779568,0.38079421038713995,1.8499999999999999,-0.3,0.19999999999999996
0.4210436231594319,0.759135390112646,0.6592675405565384,0.8065245848606832,0.48185433802606653,1.422912127262827,2.15,-0.3,0.0
0.09976338128144685,0.14426223217816928,0.3083031365334367,1.1711933051616452,0.05491423455217454,0.8445726610407338,1.8499999999999999,0.10000000000000009,-0.3
0.07067625911926198,0.6539749926083637,0.9576629385143978,0.396590183217995,0.8178642858656866,1.1988243605521611,1.55,0.10000000000000009,0.3
0.4554917457053405,0.3996146184402697,0.10638378675518248,0.7788985366670758,0.19861589501626914,1.9332863463091505,1.55,0.30000000000000004,-0.3
0.24628365421432435,0.8055341482713824,0.8366394737523103,0.8011153469896188,0.78116359254937,0.17308115763194679,1.4,0.0,0.19999999999999996
0.2018944022839599,0.5270966498509109,0.5285441097304181,1.2127149636833896,0.9615436391298927,1.1965778321817404,2.3,0.4,-0.1
0.04753994149975997,0.386571877203486,0.08508937930857603,1.128183131431618,0.11147228183208191,1.8475721512009193,1.55,-0.09999999999999998,0.0
0.032139884169830234,0.8429259923792766,0.8145802873884936,1.0457436340101165,0.8405274575179973,1.7794146688930335,1.55,0.0,0.0
0.23843563487186933,0.04450746269059596,0.5164877385066512,0.25225112263227745,0.9278109018226619,0.33780493322387967,2.15,-0.09999999999999998,-0.1
0.2763010817562887,0.3382171460294791,0.1354187113543321,1.9415239166885414,0.8084566823104653,0.37222092819327496,2.3,0.4,0.0
0.12875537159217096,0.712893159746358,0.8329739898196359,0.3808308983290783,0.2816842875669418,1.0442538930595147,1.55,-0.3,0.0
0.196348839500653,0.2585434128839494,0.42871032421710553,0.7411636826139362,0.24417939391118043,0.5698813057685768,1.55,-0.09999999999999998,0.0
0.43627619207043067,0.8635063166926964,0.7200426737430821,0.10549471084373088,0.7689535611432476,1.030295195835664,1.55,0.0,0.0
0.04706005909164246,0.8497086800315523,0.13080939760039068,0.1851890501299649,0.18340275963050862,0.4296258490587939,1.4,-0.3,0.0
0.0802554192508063,0.512434320154364,0.464094031401389,1.7541274364222568,0.7560366086544495,1.2487549012442085,1.8499999999999999,0.4,-0.3
0.3018843578897526,0.873043677555504,0.7229626305949642,0.17231869186997237,0.24019762468639697,0.439399514355241,1.1,-0.09999999999999998,0.0
0.10264303906503167,0.2911497466859867,0.8456070366321521,1.61727169890849,0.0801142560264377,1.4810685150753882,2.15,0.30000000000000004,0.3
0.22589767327827856,0.5675094984503907,0.9547247676394023,1.5569497681262838,0.7726276078822045,0.11318322764152877,2.6,-0.5,-0.1
0.22663912521746185,0.15094364944259547,0.6714128394837401,0.16702861062939767,0.781422281500331,0.41682034838593957,1.8499999999999999,-0.3,0.19999999999999996
0.06608509535275532,0.29116130021344383,0.569391463068422,0.16279252650365644,0.39790612928915775,1.377867336420598,2.6,-0.5,-0.1
0.3330890322898954,0.5531342167517033,0.6204371532518893,0.6286701472209603,0.4892232397114125,1.5914533195725613,2.0,0.30000000000000004,0.0
0.23024663615424837,0.37052593993418725,0.7226646975293195,0.8919951655692305,0.9582542347166542,1.8989865836137911,1.55,0.0,0.0
0.3144742314209099,0.3800506739284288,0.6303274990701943,0.6271354919877309,0.06330315277693141,1.461189385570671,1.55,0.5,0.0
0.08395634877512953,0.1564755357753879,0.5507820136648018,0.6706339083183754,0.4712341441737087,1.2501562483606332,1.7,0.20000000000000007,0.0
0.22731472420457807,0.8534832408839274,0.6341907116103239,1.8270205040999412,0.818870648604099,0.9748927616231173,1.7,0.0,0.0
0.1816644322637671,0.3616720205196794,0.7799510008262222,0.07331950248485006,0.9092828941864595,0.5317497062242377,2.45,0.0,0.0
0.035552477828549936,0.6450114903656696,0.6254022718465361,1.762913567558669,0.7284753328350608,1.3623130435588624,1.1,-0.19999999999999996,-0.2
0.16947798928388433,0.5756237298100618,0.8576955589142181,1.407706900505367,0.2422152557518712,1.9032666495597437,2.0,0.0,0.0
0.2694006588324151,0.17507504324033374,0.7844456819126188,0.8886159733677311,0.7472185066500774,1.130818357160832,1.4,0.0,0.0
0.17955802621052577,0.5978711924463148,0.46429846284043547,1.4283601934207257,0.17876493957432835,0.8550161109676061,2.0,0.20000000000000007,0.19999999999999996
0.4390851326080635,0.6197007656725247,0.2763310148595281,1.2820349658996812,0.49542143261265376,0.19835931003267257,2.6,0.5,0.0
0.3514822073114518,0.8000525775581216,0.3286530234805365,1.4801821124124752,0.7095003168784902,0.15201212389868987,1.55,0.10000000000000009,-0.2
0.1793078449355582,0.6152039548344843,0.22891524453058287,0.3205486545639364,0.3825663289627968,0.0825958318260702,0.8,-0.3,0.0
0.31265419489346463,0.9566081380559104,0.7537740923390064,1.8976329037035733,0.22125910080796662,0.21996062978630646,1.55,0.0,0.0
0.1825004639498898,0.6018678355177495,0.7730285577859949,0.6881354215031512,0.6013737565619306,0.29405483270087407,1.1,0.0,0.09999999999999998
0.33929938277627475,0.9580923483784897,0.6419118083945308,0.8031927774851896,0.36787353864589856,1.8803260838459936,0.8,-0.4,0.0
0.123879146689071,0.39436030250906645,0.9292225173001328,0.9048601827997457,0.5306190860669046,0.46520467638783264,1.8499999999999999,-0.09999999999999998,-0.1
0.2667406613750735,0.8479490373491158,0.6357253462721172,0.27250718358964954,0.6045051744633063,0.9243447571064478,1.7,-0.09999999999999998,0.0
0.45430513875347744,0.7286333983686852,0.03662030108188939,1.2908535756711361,0.8180115564427901,1.2386286819839605,1.25,0.0,-0.1
0.1902671950204936,0.12683240583264185,0.0341850445578576,0.9990744707133431,0.4722013956531497,0.13120836949163395,3.35,-0.4,-0.1
