cue_x,cue_y,one_x,one_y,success
0.3990573997684773,0.1598856831277486,0.876442380779815,1.880530121273599,96.0
0.9042475538624328,1.1155701237961908,0.3264901543856339,0.4755979559106618,52.0
0.8642580558311947,1.4049036201957468,0.8371793161541992,0.6085688186648224,36.0
0.3082439383219888,1.773197409959158,0.4575008181771985,0.9540058918520266,25.0
0.4763324740264375,1.9367955525471667,0.6233224932572928,0.6934829453587166,22.0
0.5360084013004552,0.2370828541592831,0.4716345030550904,1.19895492921029,24.0
0.855199407061847,0.9201542202011732,0.8120696604665896,1.7909577614876913,90.0
0.6978951691352332,1.5440798007988394,0.7478340776142909,0.7671683743125545,32.0
0.6139913078715646,0.0748056006215475,0.4719075713373679,1.94776663176962,0.0
0.3539286604094667,1.5377757701423032,0.3508936892225214,0.0377479357117249,0.0
0.8076641664948329,0.4399423177106369,0.680900153975552,1.2297329021175436,29.0
0.634800669010919,1.93819447676233,0.5606002688514454,0.2663292995915514,13.0
0.915987901237049,0.9002111978268608,0.3522339427232144,0.2321507039143647,69.0
0.3024831802724479,1.0659831149819865,0.7242065158711416,0.2470641204611429,80.0
0.6101342662553525,0.3205976469008542,0.092626363627613,1.6108421681450025,33.0
0.5970929143647766,0.5498679534179478,0.1057902646543139,1.3985060666729945,43.0
0.7571802656619925,0.2828418770136407,0.6872210584765762,1.4377277852356796,29.0
0.4166395958827533,1.1657337024522976,0.842153642573788,0.3090831643877967,77.0
0.4961458217311537,0.0995410111011347,0.7337524392406274,1.802872030287041,32.0
0.335858019134166,0.5545892897583952,0.1291698725002953,1.9381206711361028,19.0
0.8546767436496366,0.5453491431849696,0.2254684486698432,1.4139728909984726,32.0
0.3142094701577962,1.3677342100761365,0.1933748109591052,0.5119406294527022,45.0
0.144337565827879,0.2538147271847883,0.1759485490619438,1.899153729731697,17.0
0.098947481891127,1.0131682082732896,0.0815121062774892,1.8856844985801424,99.0
0.7623140378585411,1.5750589352098248,0.5187388985185825,0.1842825136366902,17.0
0.6320726391703797,1.9049989172513968,0.8913614477284665,1.1594497540421922,64.0
0.8858761018490338,1.898648208781549,0.150348996311567,0.8359562282424042,24.0
0.3629003437074374,1.6182847306852846,0.8341019434169102,0.8908216314444156,37.0
0.2718537526340431,1.1019883312516598,0.9551049122478537,0.4407347210499367,58.0
0.1351094541503317,1.7940414569984546,0.376603610783194,0.0514241830898646,0.0
0.3157039657413006,1.8737033337343736,0.5120688251886579,0.704855678719427,23.0
0.1447519298831613,0.5683550198705406,0.3493626781675291,1.8574015995864783,0.0
0.4492967452027184,1.5130227800466138,0.7799681725653907,0.3606745404554732,50.0
0.8192784883904002,1.5246220265877084,0.7613521828978181,0.4270769183656507,39.0
0.9101218845428172,1.682189495246794,0.3162466851621907,0.7027106270220058,25.0
0.503910062888422,1.7209218327130222,0.6695539152630234,0.3897900024761006,33.0
0.3877147391384576,0.6506587930450426,0.1418295174559849,1.6674479235110518,67.0
0.7561646202129979,1.6389588422644332,0.2170664965774018,0.5673793874596884,29.0
0.3358783135255325,0.2994008464184358,0.2075809307567571,1.905109675436932,13.0
0.9511349732703328,0.9132624483649162,0.3878504228700872,0.3094535084340628,66.0
0.6862090045026515,1.9327058835106927,0.5462279405850239,0.8292199763219263,19.0
0.0740517583636191,1.808657384645948,0.037475492195393,0.4958698366391179,45.0
0.7380677187800337,1.7297350539603296,0.7811587335172052,0.2636686647569366,45.0
0.192665686694586,1.2375217670251724,0.8389825870035665,0.3241665444647956,59.0
0.1317398475982567,1.901548308818296,0.3223082689647093,0.9459263414250574,20.0
0.6132170247948204,1.89516065862134,0.5365247430521831,0.4373122551023057,17.0
0.5578528287435165,0.6552274869242353,0.9466538528846004,1.778634115126437,71.0
0.9467464047550176,1.292283737201445,0.9341560353623756,0.0506884822386282,93.0
0.0953828093805799,1.4052132219618043,0.1229317249108849,0.4973048890245103,38.0
0.8543582554448718,1.776964041700678,0.6181886697554341,0.5132229075932809,19.0
0.5497981375188755,1.379301809045962,0.6755924001002227,0.5021461988561251,44.0
0.6129868599938197,0.8573930426680196,0.8163711117507364,1.9304785477412016,16.0
0.2411286400977273,1.908180188899805,0.9105574093397468,1.381706896135824,20.0
0.4926610413450908,1.0104892951428723,0.7328236781907793,1.7487665067821263,90.0
0.3900402054342541,0.2866686033038874,0.6042565890025023,1.600993689837629,30.0
0.3682769220762919,0.4702257181178804,0.5803495940201749,1.690011993583634,28.0
0.4693654481542187,1.0295483237417629,0.4916500595292886,0.2021130995375634,5.0
0.1248225583226128,0.8408883337234715,0.3534121022199437,0.0695253525028112,10.0
0.5917223691499663,0.3128849331587945,0.1491575589998904,1.2514096755228838,28.0
0.0733514553495073,0.7884656449348129,0.2632222621215496,1.756479906079056,35.0
0.0506739007338187,0.9759973801869832,0.625103549416821,1.5436170248644032,59.0
0.3335053327622824,0.0801460265166161,0.9569185858430036,1.103695761664253,26.0
0.4804110233799885,1.4957700083813408,0.5688697921542378,0.042654487766242,0.0
0.6687522513467893,0.0320962002219719,0.8268127131174421,1.913859914580996,18.0
0.5739216372615717,1.7096502856581428,0.1689034982377687,1.036595832982537,42.0
0.4317944014953868,1.271781035489271,0.7857369676222095,0.2943353209416911,72.0
0.236601868654477,0.1485498134293867,0.8806087909176814,1.550963505446232,25.0
0.7258767951297918,1.4910286939387447,0.6526975689455039,0.2172801807971342,22.0
0.8955753750455788,1.790345832502768,0.0466723847981461,0.8880654231710485,32.0
0.8032830380636921,0.490384547877805,0.1526131837976578,1.2386039539955525,25.0
0.2540299460842853,0.3946282867933346,0.6358954951201119,1.866732127421936,16.0
0.7651883890272259,0.2906391085320021,0.8127151907316499,1.826664271575284,55.0
0.117053280579036,1.168995739811265,0.2262951577355531,0.3608765596179611,58.0
0.3806325458160926,0.0964034680905022,0.9335981476538968,1.265938929259998,42.0
0.4197261952074848,1.7812661027946977,0.1365763619402884,0.494734157635146,29.0
0.0764263815541429,1.719918496434204,0.8404307632193457,0.6311460500580958,19.0
0.1559771359323411,1.5685236596307135,0.1061110462882004,0.6131006956928065,48.0
0.910794559111478,1.2953753362231366,0.4660700393539325,0.6170794081596754,42.0
0.8944245304794826,0.337147766691879,0.5689066075400037,1.5310751927616122,22.0
0.6432147342153561,1.4280936058574294,0.5752027179903547,0.1178414828732875,0.0
0.1518211934931628,0.052953309266541,0.8126320974609993,1.6431724259722589,37.0
0.8253223536768195,1.269763023641017,0.259421781630484,0.5732268815463878,38.0
0.0519189676156823,1.7844489719962588,0.7929398477653243,1.3374439263272633,24.0
0.670649451241987,1.6106760215619915,0.1947376152728207,0.3427032606258616,47.0
0.8281535566236453,1.4877251976775614,0.6232121636917869,0.5804922881183311,27.0
0.0573880225492435,1.4908834571940184,0.5159685780410996,0.7783020933583594,32.0
0.1079739321739083,0.2285944969220938,0.3137225222759295,1.0930865533371783,23.0
0.7407462390071695,1.5291305018568806,0.3360324032582883,0.5521974289040058,36.0
0.8880157367987561,0.0740215374959507,0.4902884317154413,1.2132900832458824,21.0
0.231112537609844,0.4333322300615182,0.7770860692764985,1.170870084321264,22.0
0.8241125776500542,1.027698784688312,0.2618468480024145,0.2678612275655802,80.0
0.7832610886494827,1.9348079211807905,0.6971808285433806,0.1192000266313802,4.0
0.2316584606461832,1.842253881248253,0.2343781360371214,0.2078008092626051,35.0
0.1038903059075244,1.6387495585907896,0.9434326300217466,0.6014519992397416,38.0
0.2914816828932662,1.8192596017332128,0.9013656810533872,0.2932558753816092,39.0
0.351300963062543,1.5611900523084703,0.1748900066061853,0.3163204314985164,53.0
0.9487919464461158,1.5059389987934464,0.4555788259788332,0.5891116951679356,33.0
0.1447622712942209,0.5846297730378938,0.4985963111897654,1.4011894251598416,37.0
0.6441419520900822,0.5551776234045237,0.4453121881898313,1.5037938039951917,36.0
0.0374067988809526,1.1667474928036436,0.8438133698251298,1.3001952891657131,0.0
0.4252864846952406,0.0684783890142131,0.1962722766527918,1.7573493343077122,48.0
0.1229474046922466,1.1412261894379088,0.9394091580669588,0.389084192496769,48.0
0.1581988624423534,0.7554673771810849,0.9315525450204754,1.403309222695843,49.0
0.7682736208236897,0.1034272330969712,0.6359894733191547,1.0952974302421576,20.0
0.5806896308307083,1.9286205150085125,0.2011671253782894,0.4137250936158689,32.0
0.3846167685592453,1.6642208362320503,0.7568622159121471,0.6040662688402632,29.0
0.218010687621628,1.1408787074724267,0.143257540018824,0.3611308921619502,72.0
0.0807880010119851,1.4321057720787824,0.5837412029245466,0.3903116185703741,39.0
0.4282149121270295,1.7310249831657865,0.8556327246892668,0.8551714191171258,40.0
0.628696569895706,1.3231355974013237,0.2437580402907714,0.4979534409484941,48.0
0.494866579381454,1.8948430012260151,0.1269753183181131,0.1869209586193794,70.0
0.5373182437868206,1.9058748576986184,0.0899132830319562,0.4976708914536348,33.0
0.7691619806328309,1.0061922061031894,0.3698650219178181,1.9042147371277336,28.0
0.6861334185300894,0.4931665023013772,0.6286652119049381,1.9259755401365124,0.0
0.0456863309902939,1.3386296695448503,0.4535333704083949,0.5077257237210018,35.0
0.624207688747065,0.7097059543075829,0.853336124704821,1.7443975876502316,91.0
0.8049263908816383,1.022501310922967,0.8553724485782248,1.8694253671885903,99.0
0.922112424012826,1.569216235340215,0.9599756327815916,0.0923464391568528,99.0
0.8951754028984249,1.1300209580598757,0.2747524472933544,1.931350020179473,52.0
0.5172832516101514,1.6724009424090434,0.5244359350582777,0.2330028468278473,10.0
0.3129181458004939,0.2451736007319854,0.621088536917773,1.489718833565358,30.0
0.516743894684218,1.0786070614734518,0.7633994070381308,0.2555730855362169,89.0
0.2934873153994149,1.7025163612413778,0.6139604327701315,0.1757094187640371,21.0
0.377117088023803,0.7002028904485031,0.6737128068357635,1.4361371269422507,49.0
0.252356408155704,0.3905642787925617,0.0733087477767047,1.4621911356731347,57.0
0.6020272999675684,0.4783216334453459,0.7144607006862966,1.6515370369893867,44.0
0.9061586410956224,1.8818612819423568,0.5575424680223097,0.3013056255785091,15.0
0.7355180648857501,0.2887627308532281,0.91532796856723,1.563657760339437,46.0
0.2908674868626965,0.889678902276775,0.4676663919495135,0.117883454178181,5.0
0.1326661590170573,0.5717131960694571,0.9210694509332092,0.2722926562362676,32.0
0.1896889360724225,1.225544932750399,0.9337748890711802,0.974040530681464,99.0
0.6539003349167901,1.5556770309750656,0.878095831972344,0.5312141631620121,36.0
0.1765579278541671,0.4450097924050588,0.2442969215479329,1.7240212163277724,42.0
0.0589386599312404,0.9899405754323554,0.9579112442036328,0.7034478659228892,0.0
0.4636003894195355,1.6189391349185978,0.9291185257781752,0.3077782283654625,46.0
0.1035965904365422,0.6044330611835907,0.353237199299243,1.7024459834718342,15.0
0.2141879261596881,1.7243228253302092,0.631391532818575,0.1316692503577693,16.0
0.8980912171525496,1.455482438992019,0.6755206516446002,0.2666609565030438,11.0
0.7588963152162904,1.8126786427881272,0.6298745233336508,0.0606237676872937,0.0
0.1190370124843384,0.5090343859751814,0.3067898568967091,1.5331420216906757,32.0
0.810324062762124,0.8740356829417756,0.0652921274587241,0.3704888290381566,46.0
0.5875064421996012,1.357312139706422,0.1332115333383331,0.4156622774388432,44.0
0.3550333200494551,1.7005679777263147,0.1329547048211649,0.8057153539585492,45.0
0.1005903700761353,0.5025577850165995,0.1259399823290102,1.5165267146478183,37.0
0.699676716631295,1.1811507142961797,0.1503684454148775,0.2683000796071742,85.0
0.6983406418380336,1.803855685302682,0.1223422078205897,0.6274665590432144,28.0
0.6530946071012783,0.6046567277696395,0.8972176825678673,1.4333682265811885,59.0
0.0362416004440032,0.3712259513261599,0.802285556162535,0.7452439342247829,51.0
0.7910294244249293,1.3501931999608188,0.3532816389756611,0.2981296301324035,45.0
0.945155067965432,1.4394473925415106,0.1189202130551541,0.8994304702582068,31.0
0.8106006654634329,0.7608582594692452,0.292839468179473,0.1644970471213209,91.0
0.6771892859194926,1.741762382241332,0.1283616080758687,0.5892899113259071,24.0
0.8595007934621961,1.2972014164756,0.2740180445102277,0.1173920090865708,41.0
0.5377081447052173,1.121229353460222,0.773316408245372,0.2642018126863809,86.0
0.6025875447310688,0.4241706201198115,0.2450883800590265,1.6795644666561276,50.0
0.1596157988540251,0.942553246222927,0.8528370692648091,1.5198058541834256,35.0
0.7367691271239926,0.7531228829975665,0.1809199825658024,1.6555027801307605,65.0
0.7278461434755441,1.773165695133573,0.8760188283921877,0.586309115406846,33.0
0.4881003508270354,1.829020751768042,0.1161801282471469,0.208039888115682,69.0
0.5110852733295671,0.4810023449411904,0.5458308351219278,1.4096117711850982,31.0
0.1403740847629194,1.0776262588304688,0.5526295605234132,0.3687268603336374,54.0
0.632508999089153,1.9057732460030576,0.5209461971122279,0.0720415851685922,0.0
0.2941220514152612,0.7933279760967595,0.1064682732824571,1.6528957023634057,68.0
0.1109650785129381,0.2104162256973709,0.6212361124612408,1.6158295643926124,31.0
0.2237721012360914,0.8344298406273453,0.8067615195080738,1.4565137484012196,39.0
0.3534535961114129,0.0431370132203261,0.2048505033396539,1.7709727382591152,44.0
0.6985823703993537,0.4498501709687253,0.0977345917757564,1.2946017271879915,45.0
0.2829054500339042,0.7533684647078126,0.6004511901568239,1.56159966053269,50.0
0.0450696685647363,0.9800894788218224,0.7744142760674486,1.7007163593286336,77.0
0.9243909432168642,1.8096603126622464,0.2060681328319411,0.854023252998462,15.0
0.8071683328745853,0.04755079877955,0.0689232544948884,0.9293963277951182,99.0
0.1305246772262962,0.7563048234126332,0.3175440205318344,1.9335972404306208,0.0
0.454734209062827,1.887619747905148,0.1776678261713843,0.9621882898773814,31.0
0.6043440352288738,1.0773199422664943,0.2678544862837207,1.8531266450791888,67.0
0.1797119810800143,1.038204658273701,0.3989689728401544,0.0538986226784808,0.0
0.1961081953500173,0.0423718907453007,0.7415479305163002,0.6720691499181715,46.0
0.9261972603236596,0.3579201172437217,0.0888217843939168,1.1205660020552954,38.0
0.8801967842130852,1.3080614173875469,0.7332084259969922,0.238892623991072,40.0
0.9342553254725589,0.0665007357290487,0.3294691047551865,0.8051090651464033,68.0
0.7676656000025119,0.0516188087899089,0.2855002238875471,0.6960571165404983,58.0
0.6473814796343533,0.6412819210823048,0.4721767973583233,1.6126430986455873,32.0
0.5272950914502551,1.940341256038416,0.281910344360785,0.7036632234457865,22.0
0.2620802848345355,0.6549421405424032,0.1771094711982331,1.881180220434096,49.0
0.6571987455170268,0.877332038841085,0.0845877590709968,1.4592183019539169,53.0
0.8486290382803899,1.8242283628933755,0.2437049358313235,1.0232815612685715,15.0
0.6047163866511315,1.040248031155061,0.3388601072061382,1.915410010270636,20.0
0.1702385881207499,1.6473870332061715,0.5451324134757373,0.6417206936813108,29.0
0.4856473095482899,1.2669583455849431,0.2969489889997408,0.209370948249099,47.0
0.8825073746460759,0.2320833878149449,0.2210273870036532,0.7019218438481484,48.0
0.9261264804972864,1.57228584569596,0.5291685824983297,0.8494856574296561,30.0
0.7817104887894312,0.9769916215506216,0.0691543416849105,1.4955523022058348,48.0
0.1446902147996552,0.0695937435888457,0.7936429788656867,0.8232148650053136,84.0
0.6568492400906369,0.4128112399994948,0.0447717109142443,1.2173973746258464,41.0
0.6068002759628658,0.0448609547828186,0.1917021770650222,1.5978793239086664,34.0
0.2257685962727013,1.4483507560891733,0.9498549266306742,0.8389417960715193,36.0
0.1838751637959016,0.1146643937059344,0.2513912043737928,1.061214883058018,20.0
0.0442321139452673,0.8184758179257866,0.9041007408236448,0.9057335381836108,99.0
0.7802832843106141,0.2414072062579114,0.390648661996093,1.6069212762717913,30.0
0.5768496907868625,0.7087058867156487,0.8365847568986411,1.6756973680946825,73.0
0.3841155245484284,1.0654902960575785,0.5740357913600271,0.2435919058384733,39.0
0.6096253750008063,0.6732052583722736,0.7863052350964582,1.9457804417337683,5.0
0.431801871532543,0.9220474606352738,0.4668476841066021,0.0838690175383123,0.0
0.0648733325645221,1.1250342047258644,0.6078064892312499,1.9121192330274608,42.0
0.85241624556745,0.0953323061847527,0.4650135751835638,1.8098232513712824,11.0
0.1315543818995836,1.948434238027084,0.3132420819577138,0.754632055943714,19.0
